team_member_id,discourse_id,Role,team_id,theme
2594,2584.0,Participant,1456.0,FW
2595,1488.0,Participant,1457.0,DB
2596,1435.0,Participant,1457.0,DB
2597,1437.0,Participant,1457.0,DB
2598,1451.0,Participant,1457.0,DB
2599,2567.0,Participant,1458.0,FW
2600,,Participant,1458.0,FW
2601,,Participant,1458.0,FW
2602,,Participant,1458.0,FW
2603,2274.0,Participant,1459.0,SM
2604,2978.0,Participant,1459.0,SM
2605,3283.0,Participant,1459.0,SM
2606,4277.0,Participant,1459.0,SM
2607,4129.0,Participant,1460.0,SS
2608,1007.0,Participant,1460.0,SS
2609,1300.0,Participant,1460.0,SS
2610,4233.0,Participant,1460.0,SS
2611,5422.0,Participant,1461.0,SS
2612,,Participant,1461.0,SS
2613,1975.0,Participant,1462.0,BM
2614,2626.0,Participant,1462.0,BM
2615,,Participant,1462.0,BM
2616,4113.0,Participant,1462.0,BM
2617,786.0,Participant,1463.0,DB
2618,774.0,Participant,1463.0,DB
2619,864.0,Participant,1463.0,DB
2620,1798.0,Participant,1463.0,DB
2621,,Participant,1464.0,AB
2622,,Participant,1464.0,AB
2623,,Participant,1464.0,AB
2624,,Participant,1464.0,AB
2625,869.0,Participant,1465.0,SS
2626,508.0,Participant,1465.0,SS
2627,2881.0,Participant,1465.0,SS
2628,3915.0,Participant,1465.0,SS
2629,241.0,Participant,1466.0,DB
2630,319.0,Participant,1466.0,DB
2631,904.0,Participant,1466.0,DB
2632,3119.0,Participant,1466.0,DB
2633,4614.0,Participant,1467.0,DB
2634,4654.0,Participant,1467.0,DB
2635,4967.0,Participant,1467.0,DB
2636,4935.0,Participant,1467.0,DB
2637,2722.0,Participant,1468.0,FW
2638,3218.0,Participant,1468.0,FW
2639,3345.0,Participant,1468.0,FW
2640,2977.0,Participant,1468.0,FW
2641,3244.0,Participant,1469.0,SS
2642,3245.0,Participant,1469.0,SS
2643,2736.0,Participant,1469.0,SS
2644,5075.0,Participant,1469.0,SS
2645,1659.0,Participant,1470.0,SS
2646,1653.0,Participant,1470.0,SS
2647,243.0,Participant,1470.0,SS
2648,351.0,Participant,1471.0,SM
2649,2608.0,Participant,1471.0,SM
2650,393.0,Participant,1471.0,SM
2651,414.0,Participant,1471.0,SM
2652,1717.0,Participant,1472.0,AB
2653,4532.0,Participant,1472.0,AB
2654,2002.0,Participant,1472.0,AB
2655,4531.0,Participant,1472.0,AB
2656,1131.0,Participant,1473.0,BM
2657,185.0,Participant,1473.0,BM
2658,449.0,Participant,1473.0,BM
2659,5098.0,Participant,1473.0,BM
2660,3709.0,Participant,1474.0,SM
2661,4493.0,Participant,1474.0,SM
2662,4095.0,Participant,1474.0,SM
2663,,Participant,1474.0,SM
2664,542.0,Participant,1475.0,AB
2665,520.0,Participant,1475.0,AB
2666,,Participant,1475.0,AB
2667,,Participant,1475.0,AB
2668,2631.0,Participant,1476.0,FW
2669,3111.0,Participant,1476.0,FW
2670,2746.0,Participant,1476.0,FW
2671,4465.0,Participant,1476.0,FW
2672,3816.0,Participant,1477.0,DB
2673,,Participant,1477.0,DB
2674,3911.0,Participant,1477.0,DB
2675,3824.0,Participant,1477.0,DB
2676,2252.0,Participant,1478.0,BM
2677,2153.0,Participant,1478.0,BM
2678,3972.0,Participant,1478.0,BM
2679,4140.0,Participant,1478.0,BM
2680,3197.0,Participant,1479.0,AB
2681,3083.0,Participant,1479.0,AB
2682,297.0,Participant,1479.0,AB
2683,3856.0,Participant,1479.0,AB
2684,1366.0,Participant,1480.0,BM
2685,4206.0,Participant,1480.0,BM
2686,4211.0,Participant,1480.0,BM
2687,4217.0,Participant,1480.0,BM
2688,3248.0,Participant,1481.0,BM
2689,3708.0,Participant,1481.0,BM
2690,,Participant,1481.0,BM
2691,,Participant,1481.0,BM
2692,1828.0,Participant,1333.0,BM
2693,2609.0,Participant,1482.0,FW
2694,3937.0,Participant,1482.0,FW
2695,2620.0,Participant,1482.0,FW
2696,2630.0,Participant,1482.0,FW
2697,1416.0,Participant,1483.0,BM
2698,,Participant,1483.0,BM
2699,4049.0,Participant,1483.0,BM
2700,1578.0,Participant,1483.0,BM
2701,660.0,Participant,1484.0,DB
2702,2658.0,Participant,1484.0,DB
2703,216.0,Participant,1484.0,DB
2704,2675.0,Participant,1484.0,DB
2705,2930.0,Participant,1485.0,DB
2706,1963.0,Participant,1485.0,DB
2707,2938.0,Participant,1485.0,DB
2708,3226.0,Participant,1485.0,DB
2709,1048.0,Participant,1486.0,SS
2710,3340.0,Participant,1486.0,SS
2711,3274.0,Participant,1486.0,SS
2712,324.0,Participant,1487.0,DB
2713,3176.0,Participant,1487.0,DB
2714,4065.0,Participant,1487.0,DB
2715,3162.0,Participant,1487.0,DB
2716,1508.0,Participant,1488.0,AB
2717,4299.0,Participant,1488.0,AB
2718,4204.0,Participant,1488.0,AB
2719,117.0,Participant,1488.0,AB
2720,699.0,Participant,1489.0,BM
2721,1387.0,Participant,1489.0,BM
2722,1696.0,Participant,1489.0,BM
2723,3951.0,Participant,1489.0,BM
2724,733.0,Participant,1490.0,SS
2725,104.0,Participant,1490.0,SS
2726,353.0,Participant,1490.0,SS
2727,208.0,Participant,1490.0,SS
2728,,Participant,1491.0,FW
2729,,Participant,1491.0,FW
2730,3469.0,Participant,1491.0,FW
2731,3481.0,Participant,1491.0,FW
2732,2056.0,Participant,1492.0,DB
2733,2159.0,Participant,1492.0,DB
2734,2162.0,Participant,1492.0,DB
2739,2543.0,Participant,1494.0,FW
2740,3160.0,Participant,1494.0,FW
2741,2795.0,Participant,1494.0,FW
2742,2606.0,Participant,1494.0,FW
2743,4441.0,Participant,1495.0,SM
2744,,Participant,1495.0,SM
2745,,Participant,1495.0,SM
2746,,Participant,1495.0,SM
2747,3445.0,Participant,1496.0,SM
2748,,Participant,1496.0,SM
2749,3557.0,Participant,1496.0,SM
2750,,Participant,1496.0,SM
2751,4621.0,Participant,1497.0,AB
2752,2212.0,Participant,1497.0,AB
2753,2043.0,Participant,1497.0,AB
2754,2039.0,Participant,1497.0,AB
2757,,Participant,1499.0,FW
2758,4434.0,Participant,1499.0,FW
2759,,Participant,1499.0,FW
2760,3782.0,Participant,1499.0,FW
2761,1737.0,Participant,1500.0,DB
2762,1293.0,Participant,1500.0,DB
2763,1676.0,Participant,1500.0,DB
2764,954.0,Participant,1500.0,DB
2765,2257.0,Participant,1501.0,SM
2766,1032.0,Participant,1501.0,SM
2767,317.0,Participant,1501.0,SM
2768,,Participant,1501.0,SM
2769,3184.0,Participant,1316.0,SM
2770,2041.0,Participant,1502.0,SM
2771,,Participant,1502.0,SM
2772,1397.0,Participant,1502.0,SM
2773,2038.0,Participant,1502.0,SM
2774,1778.0,Participant,1503.0,SM
2775,3082.0,Participant,1503.0,SM
2776,3076.0,Participant,1503.0,SM
2777,3970.0,Participant,1503.0,SM
2778,197.0,Participant,1504.0,BM
2779,608.0,Participant,1504.0,BM
2780,622.0,Participant,1504.0,BM
2781,635.0,Participant,1504.0,BM
2786,670.0,Participant,1506.0,BM
2787,598.0,Participant,1506.0,BM
2788,628.0,Participant,1506.0,BM
2789,,Participant,1506.0,BM
2790,3998.0,Participant,1507.0,BM
2791,2650.0,Participant,1507.0,BM
2792,2750.0,Participant,1508.0,FW
2793,2934.0,Participant,1508.0,FW
2794,,Participant,1508.0,FW
2795,1260.0,Participant,1509.0,DB
2796,2281.0,Participant,1509.0,DB
2797,1907.0,Participant,1510.0,AB
2798,148.0,Participant,1510.0,AB
2799,1258.0,Participant,1510.0,AB
2800,1209.0,Participant,1511.0,SM
2801,804.0,Participant,1511.0,SM
2802,3101.0,Participant,1507.0,BM
2803,1024.0,Participant,1512.0,BM
2804,1592.0,Participant,1512.0,BM
2805,4128.0,Participant,1512.0,BM
2806,1025.0,Participant,1512.0,BM
2807,900.0,Participant,1141.0,SS
2808,911.0,Participant,1513.0,SS
2809,937.0,Participant,1513.0,SS
2810,1283.0,Participant,1513.0,SS
2811,2424.0,Participant,1513.0,SS
2812,2907.0,Participant,1514.0,SM
2813,5085.0,Participant,1514.0,SM
2814,4454.0,Participant,1514.0,SM
2815,4452.0,Participant,1514.0,SM
2816,1085.0,Participant,1515.0,BM
2817,1086.0,Participant,1515.0,BM
2818,4580.0,Participant,1515.0,BM
2819,4591.0,Participant,1515.0,BM
2820,1220.0,Participant,1511.0,SM
2821,1532.0,Participant,1516.0,SS
2822,1967.0,Participant,1516.0,SS
2823,127.0,Participant,1516.0,SS
2824,1952.0,Participant,1516.0,SS
2825,2377.0,Participant,1517.0,SS
2826,2397.0,Participant,1517.0,SS
2827,2437.0,Participant,1517.0,SS
2828,2417.0,Participant,1517.0,SS
2829,236.0,Participant,1518.0,BM
2830,2491.0,Participant,1518.0,BM
2831,738.0,Participant,1518.0,BM
2832,1056.0,Participant,1518.0,BM
2833,998.0,Participant,1519.0,SM
2834,329.0,Participant,1519.0,SM
2835,1094.0,Participant,1519.0,SM
2836,4664.0,Participant,1519.0,SM
2837,1896.0,Participant,1520.0,AB
2838,107.0,Participant,1520.0,AB
2839,1434.0,Participant,1520.0,AB
2840,2762.0,Participant,1520.0,AB
2841,2870.0,Participant,1521.0,FW
2842,,Participant,1521.0,FW
2843,2854.0,Participant,1521.0,FW
2844,3005.0,Participant,1521.0,FW
2845,1284.0,Participant,1522.0,SM
2846,2279.0,Participant,1522.0,SM
2847,2664.0,Participant,1522.0,SM
2848,2478.0,Participant,1522.0,SM
2849,,Participant,1508.0,FW
2850,3969.0,Participant,1523.0,AB
2851,3587.0,Participant,1523.0,AB
2852,,Participant,1523.0,AB
2853,3252.0,Participant,1523.0,AB
2854,2676.0,Participant,1524.0,SS
2855,3909.0,Participant,1524.0,SS
2856,1835.0,Participant,1524.0,SS
2857,,Participant,1524.0,SS
2858,2287.0,Participant,1525.0,SS
2859,3085.0,Participant,1525.0,SS
2860,3993.0,Participant,1525.0,SS
2861,2343.0,Participant,1525.0,SS
2862,207.0,Participant,1526.0,AB
2863,273.0,Participant,1526.0,AB
2864,,Participant,1526.0,AB
2865,1600.0,Participant,1526.0,AB
2866,2687.0,Participant,1527.0,FW
2867,3905.0,Participant,1527.0,FW
2868,,Participant,1527.0,FW
2869,2612.0,Participant,1527.0,FW
2870,4553.0,Participant,1528.0,SS
2871,4521.0,Participant,1528.0,SS
2872,2494.0,Participant,1528.0,SS
2873,3607.0,Participant,1528.0,SS
2874,4522.0,Participant,1529.0,SM
2875,3339.0,Participant,1529.0,SM
2876,1629.0,Participant,1529.0,SM
2877,4462.0,Participant,1529.0,SM
2878,2768.0,Participant,1530.0,FW
2879,,Participant,1530.0,FW
2880,3183.0,Participant,1530.0,FW
2881,2821.0,Participant,1530.0,FW
2882,1692.0,Participant,1531.0,SM
2883,1326.0,Participant,1531.0,SM
2884,1993.0,Participant,1531.0,SM
2885,2136.0,Participant,1531.0,SM
2886,1638.0,Participant,1532.0,SM
2887,2502.0,Participant,1532.0,SM
2888,1883.0,Participant,1532.0,SM
2889,2055.0,Participant,1532.0,SM
2890,1417.0,Participant,1511.0,SM
2891,3968.0,Participant,1533.0,SM
2892,3297.0,Participant,1533.0,SM
2893,,Participant,1533.0,SM
2894,3202.0,Participant,1533.0,SM
2895,4235.0,Participant,1534.0,DB
2896,4020.0,Participant,1534.0,DB
2897,2158.0,Participant,1534.0,DB
2898,3808.0,Participant,1534.0,DB
2899,233.0,Participant,1535.0,BM
2900,188.0,Participant,1535.0,BM
2901,2370.0,Participant,1535.0,BM
2902,3779.0,Participant,1535.0,BM
2903,2537.0,Participant,1536.0,SS
2904,3685.0,Participant,1536.0,SS
2905,4132.0,Participant,1536.0,SS
2906,4327.0,Participant,1536.0,SS
2907,2171.0,Participant,1537.0,SS
2908,3945.0,Participant,1537.0,SS
2909,3794.0,Participant,1537.0,SS
2910,4260.0,Participant,1538.0,AB
2911,4638.0,Participant,1538.0,AB
2912,3174.0,Participant,1538.0,AB
2913,4256.0,Participant,1538.0,AB
2914,4219.0,Participant,1539.0,DB
2915,4558.0,Participant,1539.0,DB
2916,4560.0,Participant,1539.0,DB
2917,4559.0,Participant,1539.0,DB
2918,2566.0,Participant,1540.0,FW
2919,2699.0,Participant,1540.0,FW
2920,,Participant,1540.0,FW
2921,2773.0,Participant,1540.0,FW
2922,1457.0,Participant,1541.0,AB
2923,,Participant,1541.0,AB
2924,,Participant,1541.0,AB
2925,1974.0,Participant,1542.0,BM
2926,169.0,Participant,1542.0,BM
2927,2245.0,Participant,1542.0,BM
2928,1922.0,Participant,1543.0,BM
2929,1595.0,Participant,1543.0,BM
2930,1719.0,Participant,1544.0,SS
2931,1068.0,Participant,1544.0,SS
2932,4015.0,Participant,1544.0,SS
2933,3854.0,Participant,1544.0,SS
2934,2985.0,Participant,1545.0,FW
2935,2529.0,Participant,1545.0,FW
2936,4241.0,Participant,1545.0,FW
2937,2742.0,Participant,1545.0,FW
2938,3020.0,Participant,1546.0,SS
2939,3555.0,Participant,1546.0,SS
2940,,Participant,1546.0,SS
2941,4293.0,Participant,1546.0,SS
2942,2471.0,Participant,1547.0,SS
2943,2517.0,Participant,1547.0,SS
2944,2695.0,Participant,1547.0,SS
2945,1120.0,Participant,1547.0,SS
2946,3158.0,Participant,1548.0,SM
2947,3619.0,Participant,1548.0,SM
2948,2059.0,Participant,1549.0,AB
2949,,Participant,1549.0,AB
2950,,Participant,1549.0,AB
2951,3603.0,Participant,1550.0,DB
2952,,Participant,1550.0,DB
2953,,Participant,1550.0,DB
2954,,Participant,1550.0,DB
2955,3474.0,Participant,1551.0,SS
2956,4552.0,Participant,1551.0,SS
2957,4611.0,Participant,1551.0,SS
2958,2174.0,Participant,1552.0,SM
2959,3538.0,Participant,1552.0,SM
2960,4942.0,Participant,1552.0,SM
2961,4963.0,Participant,1552.0,SM
2962,2769.0,Participant,1553.0,SS
2963,,Participant,1553.0,SS
2964,1522.0,Participant,1553.0,SS
2965,981.0,Participant,1554.0,BM
2966,4246.0,Participant,1554.0,BM
2967,3050.0,Participant,1554.0,BM
2968,3396.0,Participant,1554.0,BM
2969,4263.0,Participant,1555.0,SM
2970,4520.0,Participant,1555.0,SM
2971,3844.0,Participant,1555.0,SM
2972,1735.0,Participant,1555.0,SM
2973,4408.0,Participant,1556.0,DB
2974,,Participant,1556.0,DB
2975,4555.0,Participant,1556.0,DB
2976,3701.0,Participant,1556.0,DB
2977,2266.0,Participant,1557.0,SS
2978,2244.0,Participant,1557.0,SS
2979,4444.0,Participant,1557.0,SS
2980,1374.0,Participant,1557.0,SS
2981,184.0,Participant,1558.0,DB
2982,817.0,Participant,1558.0,DB
2983,3850.0,Participant,1558.0,DB
2984,4018.0,Participant,1558.0,DB
2985,3246.0,Participant,1559.0,SM
2986,528.0,Participant,1559.0,SM
2987,3301.0,Participant,1560.0,AB
2988,3299.0,Participant,1560.0,AB
2989,3304.0,Participant,1560.0,AB
2990,3307.0,Participant,1560.0,AB
2991,2410.0,Participant,1561.0,SM
2992,2418.0,Participant,1561.0,SM
2993,2402.0,Participant,1561.0,SM
2994,2441.0,Participant,1561.0,SM
2995,3658.0,Participant,1562.0,SS
2996,2983.0,Participant,1562.0,SS
2997,,Participant,1562.0,SS
2998,3839.0,Participant,1562.0,SS
2999,574.0,Participant,1563.0,AB
3000,1121.0,Participant,1563.0,AB
3001,1083.0,Participant,1563.0,AB
3002,2086.0,Participant,1563.0,AB
3003,595.0,Participant,1564.0,SS
3004,727.0,Participant,1564.0,SS
3005,4228.0,Participant,1564.0,SS
3006,4106.0,Participant,1564.0,SS
3007,4258.0,Participant,1565.0,BM
3008,4296.0,Participant,1565.0,BM
3009,4297.0,Participant,1565.0,BM
3010,4315.0,Participant,1565.0,BM
3011,2170.0,Participant,1566.0,SM
3012,1553.0,Participant,1566.0,SM
3013,5228.0,Participant,1566.0,SM
3014,5227.0,Participant,1566.0,SM
3015,,Participant,1567.0,DB
3016,3406.0,Participant,1567.0,DB
3017,2305.0,Participant,1567.0,DB
3018,1501.0,Participant,1568.0,DB
3019,3889.0,Participant,1568.0,DB
3020,2520.0,Participant,1569.0,SM
3021,3531.0,Participant,1569.0,SM
3022,2473.0,Participant,1569.0,SM
3023,992.0,Participant,1570.0,SS
3024,,Participant,1570.0,SS
3025,,Participant,1570.0,SS
3026,4136.0,Participant,1570.0,SS
3027,3230.0,Participant,1571.0,SS
3028,4032.0,Participant,1571.0,SS
3029,4080.0,Participant,1571.0,SS
3030,3266.0,Participant,1571.0,SS
3031,2848.0,Participant,1572.0,DB
3032,566.0,Participant,1572.0,DB
3033,867.0,Participant,1572.0,DB
3034,639.0,Participant,1572.0,DB
3035,385.0,Participant,1573.0,AB
3036,1829.0,Participant,1573.0,AB
3037,,Participant,1573.0,AB
3038,2981.0,Participant,1574.0,FW
3039,3635.0,Participant,1574.0,FW
3040,3546.0,Participant,1574.0,FW
3041,,Participant,1574.0,FW
3042,,Participant,1549.0,AB
3043,,Participant,1575.0,AB
3044,,Participant,1575.0,AB
3045,,Participant,1575.0,AB
3046,4334.0,Participant,1575.0,AB
3047,,Participant,1576.0,SM
3048,,Participant,1576.0,SM
3049,,Participant,1576.0,SM
3050,2763.0,Participant,1576.0,SM
3051,2004.0,Participant,1577.0,SS
3052,999.0,Participant,1577.0,SS
3053,974.0,Participant,1577.0,SS
3054,1061.0,Participant,1577.0,SS
3055,181.0,Participant,1578.0,BM
3056,409.0,Participant,1578.0,BM
3057,3642.0,Participant,1578.0,BM
3058,4675.0,Participant,1578.0,BM
3059,55.0,Participant,1579.0,AB
3060,,Participant,1579.0,AB
3061,302.0,Participant,1579.0,AB
3062,2858.0,Participant,1580.0,AB
3063,3936.0,Participant,1580.0,AB
3064,1877.0,Participant,1580.0,AB
3065,,Participant,1580.0,AB
3066,2625.0,Participant,1581.0,FW
3067,3292.0,Participant,1581.0,FW
3068,,Participant,1581.0,FW
3069,,Participant,1581.0,FW
3070,339.0,Participant,1582.0,AB
3071,402.0,Participant,1582.0,AB
3072,1266.0,Participant,1582.0,AB
3073,1265.0,Participant,1582.0,AB
3074,793.0,Participant,1583.0,SM
3075,4485.0,Participant,1583.0,SM
3076,4804.0,Participant,1583.0,SM
3077,4539.0,Participant,1583.0,SM
3078,,Participant,1573.0,AB
3079,1587.0,Participant,1584.0,BM
3080,2045.0,Participant,1584.0,BM
3081,371.0,Participant,1584.0,BM
3082,1053.0,Participant,1585.0,DB
3083,3408.0,Participant,1585.0,DB
3084,1082.0,Participant,1585.0,DB
3085,3407.0,Participant,1585.0,DB
3086,1979.0,Participant,1586.0,AB
3087,4472.0,Participant,1586.0,AB
3088,1079.0,Participant,1586.0,AB
3089,1227.0,Participant,1587.0,SM
3090,1259.0,Participant,1587.0,SM
3091,1543.0,Participant,1587.0,SM
3092,676.0,Participant,1587.0,SM
3093,291.0,Participant,1588.0,SS
3094,2735.0,Participant,1588.0,SS
3095,265.0,Participant,1588.0,SS
3096,4232.0,Participant,1589.0,AB
3097,,Participant,1589.0,AB
3098,,Participant,1589.0,AB
3099,2652.0,Participant,1589.0,AB
3100,4179.0,Participant,1590.0,SM
3101,4177.0,Participant,1590.0,SM
3102,4192.0,Participant,1590.0,SM
3103,4281.0,Participant,1590.0,SM
3104,1463.0,Participant,1591.0,DB
3105,,Participant,1591.0,DB
3106,562.0,Participant,1591.0,DB
3107,1445.0,Participant,1591.0,DB
3108,1454.0,Participant,1592.0,SM
3109,3678.0,Participant,1592.0,SM
3110,1860.0,Participant,1592.0,SM
3111,3315.0,Participant,1592.0,SM
3116,,Participant,1594.0,AB
3117,,Participant,1594.0,AB
3118,,Participant,1594.0,AB
3119,,Participant,1594.0,AB
3120,3336.0,Participant,1595.0,SS
3121,4007.0,Participant,1595.0,SS
3122,4006.0,Participant,1595.0,SS
3123,,Participant,1595.0,SS
3124,3602.0,Participant,1596.0,FW
3125,2595.0,Participant,1596.0,FW
3126,4156.0,Participant,1597.0,FW
3127,4159.0,Participant,1597.0,FW
3128,2665.0,Participant,1597.0,FW
3129,3597.0,Participant,1597.0,FW
3134,4098.0,Participant,1599.0,DB
3135,,Participant,1599.0,DB
3136,264.0,Participant,1599.0,DB
3137,1320.0,Participant,1599.0,DB
3138,809.0,Participant,1600.0,BM
3139,747.0,Participant,1600.0,BM
3140,3871.0,Participant,1601.0,SM
3141,3869.0,Participant,1601.0,SM
3142,,Participant,1601.0,SM
3143,3870.0,Participant,1601.0,SM
3148,1536.0,Participant,1603.0,SM
3149,4152.0,Participant,1603.0,SM
3150,4616.0,Participant,1603.0,SM
3151,4153.0,Participant,1603.0,SM
3156,2706.0,Participant,1605.0,FW
3157,2592.0,Participant,1605.0,FW
3158,,Participant,1605.0,FW
3159,,Participant,1605.0,FW
3160,3534.0,Participant,1606.0,BM
3161,1233.0,Participant,1606.0,BM
3162,3532.0,Participant,1606.0,BM
3163,1179.0,Participant,1606.0,BM
3164,4320.0,Participant,1600.0,BM
3165,2558.0,Participant,1607.0,FW
3166,2936.0,Participant,1607.0,FW
3167,2588.0,Participant,1607.0,FW
3168,2607.0,Participant,1607.0,FW
3169,3467.0,Participant,1608.0,DB
3170,932.0,Participant,1608.0,DB
3171,1135.0,Participant,1608.0,DB
3176,4275.0,Participant,1610.0,SS
3177,4322.0,Participant,1610.0,SS
3178,4463.0,Participant,1610.0,SS
3179,3047.0,Participant,1610.0,SS
3182,1440.0,Participant,1612.0,SM
3183,494.0,Participant,1612.0,SM
3184,1442.0,Participant,1612.0,SM
3185,605.0,Participant,1612.0,SM
3186,4830.0,Participant,1613.0,SM
3187,3690.0,Participant,1613.0,SM
3188,1069.0,Participant,1600.0,BM
3189,4944.0,Participant,1614.0,AB
3190,470.0,Participant,1614.0,AB
3191,,Participant,1614.0,AB
3192,,Participant,1614.0,AB
3193,3189.0,Participant,1615.0,SS
3194,,Participant,1615.0,SS
3195,782.0,Participant,1615.0,SS
3196,1001.0,Participant,1615.0,SS
3199,3985.0,Participant,1617.0,AB
3200,4209.0,Participant,1617.0,AB
3201,,Participant,1617.0,AB
3202,3984.0,Participant,1617.0,AB
3203,2951.0,Participant,1618.0,SS
3204,,Participant,1618.0,SS
3205,3139.0,Participant,1618.0,SS
3206,4101.0,Participant,1618.0,SS
3207,3046.0,Participant,1619.0,BM
3208,1949.0,Participant,1619.0,BM
3209,2053.0,Participant,1619.0,BM
3210,103.0,Participant,1620.0,AB
3211,3240.0,Participant,1620.0,AB
3212,3350.0,Participant,1620.0,AB
3213,,Participant,1620.0,AB
3214,2047.0,Participant,1621.0,SM
3215,2484.0,Participant,1621.0,SM
3216,1683.0,Participant,1622.0,AB
3217,,Participant,1622.0,AB
3218,3486.0,Participant,1622.0,AB
3219,,Participant,1622.0,AB
3220,2624.0,Participant,1623.0,FW
3221,2623.0,Participant,1623.0,FW
3222,,Participant,1623.0,FW
3223,,Participant,1623.0,FW
3224,2093.0,Participant,1624.0,SM
3225,1461.0,Participant,1624.0,SM
3226,2165.0,Participant,1624.0,SM
3227,1854.0,Participant,1624.0,SM
3228,2365.0,Participant,1625.0,SS
3229,4482.0,Participant,1625.0,SS
3230,1469.0,Participant,1626.0,SS
3231,92.0,Participant,1626.0,SS
3232,4332.0,Participant,1626.0,SS
3233,,Participant,1626.0,SS
3234,1018.0,Participant,1627.0,SM
3235,175.0,Participant,1627.0,SM
3236,1127.0,Participant,1627.0,SM
3237,278.0,Participant,1627.0,SM
3238,1571.0,Participant,1628.0,SS
3239,3739.0,Participant,1628.0,SS
3240,116.0,Participant,1628.0,SS
3241,2296.0,Participant,1628.0,SS
3242,4610.0,Participant,1629.0,DB
3243,3605.0,Participant,1629.0,DB
3244,1375.0,Participant,1629.0,DB
3245,2935.0,Participant,1629.0,DB
3246,4124.0,Participant,1630.0,BM
3247,4249.0,Participant,1630.0,BM
3248,4157.0,Participant,1630.0,BM
3249,5137.0,Participant,1630.0,BM
3250,3595.0,Participant,1584.0,BM
3251,1470.0,Participant,1631.0,SM
3252,2156.0,Participant,1631.0,SM
3253,2155.0,Participant,1631.0,SM
3254,2233.0,Participant,1632.0,AB
3255,4085.0,Participant,1632.0,AB
3256,5375.0,Participant,1632.0,AB
3257,2914.0,Participant,1632.0,AB
3258,121.0,Participant,1633.0,SS
3259,4027.0,Participant,1633.0,SS
3260,5151.0,Participant,1633.0,SS
3261,539.0,Participant,1633.0,SS
3262,2097.0,Participant,1634.0,SS
3263,2134.0,Participant,1634.0,SS
3264,2101.0,Participant,1634.0,SS
3265,4127.0,Participant,1635.0,AB
3266,3912.0,Participant,1635.0,AB
3267,58.0,Participant,1635.0,AB
3268,5210.0,Participant,1635.0,AB
3269,2581.0,Participant,1636.0,FW
3270,,Participant,1636.0,FW
3271,,Participant,1636.0,FW
3272,,Participant,1636.0,FW
3273,,Participant,1637.0,SS
3274,3717.0,Participant,1637.0,SS
3275,,Participant,1637.0,SS
3278,219.0,Participant,1639.0,AB
3279,151.0,Participant,1639.0,AB
3280,1289.0,Participant,1639.0,AB
3281,522.0,Participant,1639.0,AB
3282,2780.0,Participant,1640.0,AB
3283,4046.0,Participant,1640.0,AB
3284,3583.0,Participant,1641.0,FW
3285,2933.0,Participant,1641.0,FW
3286,2640.0,Participant,1641.0,FW
3287,2580.0,Participant,1641.0,FW
3288,3691.0,Participant,1642.0,DB
3289,3667.0,Participant,1642.0,DB
3290,2789.0,Participant,1642.0,DB
3291,4175.0,Participant,1642.0,DB
3292,1800.0,Participant,1643.0,SM
3293,2152.0,Participant,1643.0,SM
3294,1941.0,Participant,1643.0,SM
3295,3259.0,Participant,1643.0,SM
3300,871.0,Participant,1645.0,BM
3301,766.0,Participant,1645.0,BM
3302,4358.0,Participant,1646.0,BM
3303,4359.0,Participant,1646.0,BM
3304,4283.0,Participant,1647.0,AB
3305,,Participant,1647.0,AB
3306,,Participant,1648.0,AB
3307,2807.0,Participant,1648.0,AB
3308,1664.0,Participant,1648.0,AB
3309,,Participant,1648.0,AB
3310,4999.0,Participant,1649.0,AB
3311,,Participant,1649.0,AB
3312,,Participant,1569.0,SM
3313,710.0,Participant,1650.0,SS
3314,502.0,Participant,1650.0,SS
3315,1714.0,Participant,1650.0,SS
3316,194.0,Participant,1650.0,SS
3317,977.0,Participant,1651.0,SM
3318,5073.0,Participant,1651.0,SM
3319,4596.0,Participant,1651.0,SM
3320,4588.0,Participant,1651.0,SM
3321,4366.0,Participant,1652.0,FW
3322,,Participant,1652.0,FW
3323,,Participant,1652.0,FW
3324,3186.0,Participant,1652.0,FW
3325,1466.0,Participant,1653.0,DB
3326,3215.0,Participant,1653.0,DB
3327,2674.0,Participant,1654.0,FW
3328,3703.0,Participant,1654.0,FW
3329,,Participant,1647.0,AB
3330,2125.0,Participant,1655.0,SS
3331,841.0,Participant,1655.0,SS
3332,2948.0,Participant,1655.0,SS
3333,407.0,Participant,1655.0,SS
3334,,Participant,1647.0,AB
3335,3455.0,Participant,1656.0,SM
3336,3268.0,Participant,1656.0,SM
3337,4425.0,Participant,1656.0,SM
3338,3454.0,Participant,1656.0,SM
3339,1031.0,Participant,1657.0,DB
3340,3529.0,Participant,1657.0,DB
3341,3803.0,Participant,1657.0,DB
3342,3676.0,Participant,1657.0,DB
3343,3692.0,Participant,1658.0,SM
3344,,Participant,1658.0,SM
3345,137.0,Participant,1658.0,SM
3346,,Participant,1658.0,SM
3347,4575.0,Participant,1659.0,AB
3348,,Participant,1659.0,AB
3349,4540.0,Participant,1659.0,AB
3350,1413.0,Participant,1659.0,AB
3351,3026.0,Participant,1660.0,FW
3352,5158.0,Participant,1660.0,FW
3353,,Participant,1660.0,FW
3354,,Participant,1660.0,FW
3355,,Participant,1661.0,BM
3356,,Participant,1661.0,BM
3357,3377.0,Participant,1661.0,BM
3358,,Participant,1661.0,BM
3359,1026.0,Participant,1662.0,SS
